payments,email,opened,agreement,credit_limit,risk_score
540,1,1,1,727.2648091169361,0.3897510346805058
650,1,0,0,891.2480389649141,0.41903721180308706
890,0,0,0,2381.158191372333,0.659211298777002
650,1,1,0,1209.0373539164818,0.5252229026227703
620,1,1,1,1052.0478063615424,0.46906662700041535
630,0,0,0,973.5440188193969,0.4290207442200109
810,0,0,0,1601.726339355835,0.5610732778316476
670,1,0,0,1096.304519524369,0.4869657764744055
580,0,0,0,1007.5037345130179,0.4488957405203622
670,0,0,0,707.1305585553517,0.376239575875588
800,1,0,0,1922.9473598695922,0.617703315039965
680,0,0,0,1742.4364134843654,0.6013873649006773
810,0,0,0,1647.3078974966868,0.5674165104838323
610,0,0,0,1048.4599947208499,0.4666624189829062
610,1,1,1,812.983772873058,0.4059288673040137
720,0,0,0,1696.3958789713147,0.5841831024456778
740,0,0,0,1177.6904090850003,0.4956682697249078
630,1,1,1,1283.1197806202904,0.5132836183507061
700,0,0,0,1512.3241488578062,0.5652613540205726
570,0,0,0,1208.0788858608973,0.49786760782433837
730,1,1,0,1319.4369567904935,0.5279578655459629
920,0,0,0,2403.7550982990842,0.6680002091385427
420,0,0,0,752.3178260191894,0.3777517412489801
610,1,1,0,1426.41551252329,0.5492493630344655
630,0,0,0,801.4910474018358,0.41635974935439407
570,0,0,0,1026.137209895322,0.4469259438170537
740,1,0,0,1382.7043631431318,0.5172594544547571
710,1,1,1,1500.4863461786204,0.5676373495615278
800,1,1,0,1539.07544320084,0.5532970594472734
690,0,0,0,1009.0939692138585,0.45526103972661985
770,1,0,0,1948.8585564056507,0.6309899155312196
900,1,1,0,1145.9759223633835,0.5004040453134654
580,1,1,1,871.4224201425505,0.40397668190843755
770,1,1,0,1236.1926159970274,0.5053787452015729
610,1,1,1,649.9020584013342,0.35288514843156393
540,0,0,0,926.0957098117628,0.4421462194422998
720,0,0,0,977.889853999948,0.4643548807069307
500,1,1,1,670.0039233136731,0.38328146733196633
670,0,0,0,1481.7640078873883,0.5585355353452616
760,0,0,0,1246.2628662362758,0.4910507249690576
550,1,1,1,985.4118131036907,0.45333571637332976
660,0,0,0,853.940856815256,0.40467322285766727
740,0,0,0,1286.9460575971166,0.5135191786325662
710,0,0,0,1758.728929502035,0.59418197163531
740,0,0,0,1630.0743169074976,0.5737741678373619
570,1,0,0,827.2991551606494,0.39351034122350553
720,1,1,0,1330.6377530737802,0.5274448334160938
480,0,0,0,897.4064482840721,0.4291221519253231
530,1,0,0,800.2874905783802,0.40121185085632033
950,0,0,0,2466.953891595488,0.669191821106818
630,1,0,0,994.8307632498484,0.4639528691185033
700,1,1,0,1079.4636044915057,0.4674748049974673
620,1,0,0,1219.2957526298767,0.5155940850064127
680,0,0,0,1140.7936737453956,0.49652533709047875
880,0,0,0,1824.8857749969197,0.5990204051478996
770,1,1,0,1637.91177118589,0.578785028478926
500,1,0,0,543.7059797494675,0.3070617535876598
560,1,0,0,1003.2619823827544,0.47118018592293176
720,0,0,0,500.87816121578913,0.3176846283050303
760,0,0,0,949.6411918406321,0.46039665580484535
720,1,1,1,1850.9149559609393,0.6016981262694072
650,0,0,0,1394.70303452449,0.5330239790492709
780,1,0,0,1950.0413114722119,0.6136396109534246
690,0,0,0,1547.4356097793575,0.5744195884182308
590,1,1,1,1183.1143513144748,0.5160913632487024
790,0,0,0,1725.4950516621293,0.5924223172789963
690,0,0,0,721.4457939917738,0.3611623681046036
460,0,0,0,221.87004849743093,0.15547577477370675
650,1,1,1,1667.7636927575281,0.5822337975453238
680,1,0,0,1491.045258813131,0.5464389891912392
710,1,1,1,1493.1921607878987,0.5677610022444218
730,1,0,0,1296.6936249327905,0.5226999315866255
750,0,0,0,1918.0065727877977,0.6068549773620396
830,1,0,0,1887.9474670986767,0.6132785216940361
700,1,0,0,639.5416765131623,0.34098535638652683
680,0,0,0,1608.8647297648556,0.5849320405147576
670,0,0,0,555.2853877901658,0.3189291914309359
630,0,0,0,977.0621619661672,0.440178650850961
510,1,1,1,784.7726464453077,0.37965794073545284
540,0,0,0,890.9696265159878,0.4377043259020836
830,0,0,0,920.4755268532513,0.431024406986755
660,1,1,0,993.8355376724005,0.47197886086612
720,0,0,0,1100.2972388719318,0.4691987676866557
540,1,1,0,934.5255729603239,0.4402687647879643
530,1,1,0,1045.7203589638716,0.47249504090170197
810,1,0,0,1632.711098624653,0.5712703398857322
830,0,0,0,1835.8188075513724,0.6096229298126955
620,1,1,1,1492.0672380418523,0.5399253100847332
840,0,0,0,2291.075968711751,0.6564039115010497
630,1,0,0,619.1356987972031,0.3318458598139365
520,0,0,0,709.2220148197342,0.38118895935952096
460,0,0,0,882.2889588469739,0.4246024237970352
670,0,0,0,1006.6224834662806,0.4570359083333664
640,1,0,0,1857.2926774812895,0.5947560178462213
1180,0,0,0,4193.532578266537,0.7663651473139567
690,0,0,0,967.9655389710078,0.45355312655787583
700,0,0,0,744.5875073182286,0.3680555365103491
650,1,0,0,606.7754392665155,0.3298778459919813
700,1,0,0,1094.0966106294254,0.4919362315714366
830,0,0,0,2361.023921039371,0.6641792698420815
670,1,0,0,1158.912751929362,0.4885008015363781
690,1,1,1,772.343312113189,0.38523283297877947
620,0,0,0,1052.297109589864,0.46378633893909266
650,0,0,0,1544.2353094870098,0.5693610417383836
500,1,1,0,792.532002063466,0.39596659140372453
570,0,0,0,1343.2114455072906,0.5197579578384766
610,0,0,0,871.1714006824978,0.41091827166514566
630,1,1,1,463.9505258877068,0.292399158904393
540,1,0,0,939.4468026994588,0.4445401742105022
710,1,1,0,1225.449308111249,0.48912270305688
540,0,0,0,1234.106661190534,0.5018530157913366
700,1,1,0,1225.7548946297416,0.5078245984762662
620,1,1,1,764.2645655938876,0.367980610969919
660,1,0,0,1366.1635247934641,0.5216951887897382
460,0,0,0,802.2678041766378,0.40424589131438565
460,0,0,0,531.4908712874709,0.29944235107020556
670,1,1,1,1108.837416822869,0.4877734199803133
930,1,1,0,2616.457608642494,0.6781976576661608
780,0,0,0,1919.061597697312,0.6020260562349988
730,1,0,0,1574.7522255058363,0.5569832054204981
540,1,1,0,1009.7368536840424,0.4545886253501327
710,0,0,0,1236.0188682799496,0.5208093585540343
540,1,1,1,944.184459038545,0.4375423253773457
600,0,0,0,793.7915943285602,0.38744640437532185
890,1,1,0,2975.870841550535,0.7043162418008766
580,1,0,0,798.5476260210894,0.39685019525355253
720,1,0,0,1168.797061538374,0.49384105928857497
520,0,0,0,752.76607687027,0.390162891955497
610,1,1,1,1081.124004029496,0.4685218108277079
570,1,1,1,836.0160013805632,0.4080159391299693
740,0,0,0,1398.591160955106,0.5310280052966718
790,0,0,0,2157.857721576991,0.6531043287533673
860,1,1,1,2047.802166499029,0.631672704704065
660,1,0,0,1137.5156798798664,0.48190368275998124
600,1,0,0,642.9924572395541,0.34917702322004845
640,0,0,0,1396.8470974752895,0.548349654146832
530,0,0,0,893.268510318836,0.4389447701765008
540,0,0,0,987.5929396435519,0.44158612000651787
520,0,0,0,874.8188810570532,0.415775944811109
660,1,0,0,1701.3872134129392,0.5842659620991134
760,1,1,0,1378.0949586651238,0.5300183759279867
620,0,0,0,1085.9215100789718,0.4806630924612908
590,1,1,0,1232.3050467417665,0.5104529628409046
830,0,0,0,1916.5258476074478,0.6198250463935013
700,0,0,0,994.6783848016951,0.47012176667528843
810,1,1,1,1526.8624857712036,0.5595248207458108
560,0,0,0,810.4498301504142,0.4021377240246976
760,0,0,0,1446.0636515087558,0.5462390095994417
580,1,0,0,1086.1493023625571,0.47677544308286474
680,0,0,0,1786.8779692273201,0.5834649156702215
560,0,0,0,1082.7579134614846,0.4764832273877069
1010,1,0,0,2151.4405186326167,0.6416374613240362
730,1,0,0,1426.6754279394056,0.5525656455520468
780,0,0,0,1979.6427533581173,0.6406481004542117
570,0,0,0,948.6167107497046,0.444548680671263
650,1,1,1,396.831944133064,0.25948847413109616
550,0,0,0,809.1278529868656,0.4000820883955943
1020,0,0,0,3037.02006853704,0.7090117127083663
690,0,0,0,802.9970518838713,0.3966220649958719
710,1,1,1,302.1336327235142,0.18193143237297643
730,1,1,1,1305.0818951784872,0.5312718034699245
660,1,1,1,848.226781196974,0.4151730181816509
750,0,0,0,1377.843734819943,0.534388664179389
600,1,1,1,447.67268750314565,0.2703989928278836
770,0,0,0,1711.6465253349113,0.5753543886034126
620,1,1,1,1283.3716970243825,0.5043902735553044
810,0,0,0,1301.6948367361758,0.5281218848696876
670,0,0,0,1533.4069389285708,0.5605459291876919
630,0,0,0,1096.8845225799803,0.47714233219301305
710,1,1,1,1301.884399919403,0.5295474947530222
740,0,0,0,1308.852884162238,0.5184698540170911
600,0,0,0,1806.4695729592554,0.608244012982185
540,1,1,1,962.3375998473664,0.44559509326889457
520,1,0,0,985.87341875782,0.463130073591169
660,0,0,0,1369.4378809109567,0.5314278479679709
750,0,0,0,1317.4586523318662,0.5329939304954161
680,0,0,0,1484.8540513200455,0.5498333072873757
710,1,1,0,814.3572365247223,0.41980743092212147
800,0,0,0,1972.6662041735012,0.6116484910309504
530,1,1,1,720.0265728358512,0.3820377681384508
700,0,0,0,1142.321946281473,0.4870032779323379
730,0,0,0,1228.4081096017208,0.49448966146186113
640,0,0,0,1222.2859272258245,0.5092356391269476
820,1,1,1,1623.0505239474137,0.5907811039491097
560,0,0,0,1034.0856048776277,0.4622606241660721
640,1,0,0,773.0115646420511,0.4110871198624818
860,1,1,1,2049.9655584233033,0.6324569464010091
570,1,0,0,987.4160527552121,0.44124050724087904
750,1,1,1,1318.832707023486,0.5081243323183646
580,0,0,0,951.5191076359217,0.44259543448960637
530,1,1,1,1047.9459825003778,0.45398293919529775
570,0,0,0,1023.793688714879,0.4746493458411673
860,0,0,0,1802.1602553100613,0.5990193042433817
820,0,0,0,1953.910969609047,0.6073751270410398
620,1,0,0,799.1376228180978,0.3932230202430444
680,1,0,0,859.0897351276631,0.4174885896448524
680,0,0,0,1323.9167091975112,0.5190295676529811
750,1,1,0,1570.2647438425845,0.544493519606981
700,0,0,0,1160.7095769565271,0.4898344349037633
740,1,0,0,1175.743908517852,0.49069880218912826
740,1,1,1,1604.8858606200647,0.576955324867988
820,0,0,0,1676.9685440624742,0.5846317028661092
850,0,0,0,2272.113156663358,0.6489759894040126
620,0,0,0,1303.7952120954453,0.5141686529263477
760,0,0,0,1795.5599002672973,0.5938031618891969
700,0,0,0,877.7736195073753,0.4224883795353023
570,1,1,1,810.3216812612455,0.40705919629877013
720,0,0,0,1756.082299207526,0.6062106401091353
620,1,1,1,1131.40275663861,0.46454605569022317
650,1,0,0,1175.6282839474873,0.508453540703198
660,0,0,0,480.2676470430107,0.29116765513361403
620,1,1,1,666.8592592015973,0.36364333187333636
550,0,0,0,457.6552674132598,0.28529521423609433
400,0,0,0,542.2835633484598,0.30404190645393425
640,0,0,0,1083.6917157401724,0.46022706687267173
590,1,0,0,589.2278419415293,0.31585234100543064
830,1,1,0,1754.7474029125644,0.5866825074571884
680,1,0,0,1562.154802761051,0.5671220818042224
520,1,1,0,925.4674414050914,0.42377969220438094
570,1,1,1,800.2253902699399,0.40262231593548564
680,1,1,1,566.340207473952,0.31368743894606516
690,1,1,0,1385.3135284581633,0.5415018815281034
600,1,0,0,968.5805330721112,0.43005550438589063
700,1,1,0,892.3384687816449,0.42997191078449776
670,1,1,1,949.6004573652423,0.4504645925830064
690,0,0,0,901.171709159093,0.43535700985595666
710,0,0,0,1215.0422109717301,0.5018124808617755
570,0,0,0,1001.4648192749474,0.4657992771865313
790,0,0,0,2514.991531677069,0.6727038743110394
530,0,0,0,426.9636165839118,0.2572818535612144
650,0,0,0,521.465220200592,0.2993865365375486
910,0,0,0,2076.632458719633,0.6358493552842586
620,0,0,0,1127.7990231440374,0.5015532353769625
700,1,0,0,1262.9946338886134,0.5157646989241363
760,0,0,0,1862.217139997583,0.6090992661722875
630,0,0,0,1332.7766456401584,0.5269757474856676
510,1,0,0,600.4809983320091,0.3487086895664129
740,0,0,0,890.4409461231072,0.4316245800873981
620,0,0,0,1254.1757513877465,0.49896451073842546
780,1,1,1,2729.2184720363016,0.6915685872834907
560,1,1,0,553.6687548939177,0.29944755299535264
630,1,1,1,904.4156827223989,0.4236975954877589
700,0,0,0,1366.857861297183,0.5407635174586766
820,0,0,0,2536.237002741204,0.6812131224670879
680,1,0,0,1262.2991264691746,0.49899830339758594
690,0,0,0,1949.6592594261328,0.618600977377082
620,0,0,0,1142.7367908862086,0.48073725640782256
710,0,0,0,1755.2982424273043,0.5965505858112657
690,0,0,0,908.3140683162378,0.4156820457315444
890,1,0,0,1725.1658667695563,0.597595764415655
760,0,0,0,1166.9208828921176,0.48151141205389386
710,1,1,1,639.0607199597029,0.328393339619377
550,1,1,1,805.4592327366827,0.3875580302475921
520,1,0,0,612.3546656017055,0.34446182499002764
680,0,0,0,1123.8079787012828,0.4871626406859957
740,0,0,0,1224.2249842732103,0.4859334372873738
640,0,0,0,1251.5436439787627,0.49795544659107405
740,0,0,0,1609.9312052207115,0.5727122762954902
470,0,0,0,979.3062165476774,0.45220470874107144
730,1,1,1,1566.9775071003735,0.5776948197631663
610,1,0,0,760.9639142566011,0.376915000691696
690,1,1,1,1113.0278701637055,0.49012282775053234
650,1,0,0,1362.6758448808366,0.5231037718390281
670,0,0,0,1106.7551939044258,0.48660054306909784
640,1,0,0,1557.1943996317357,0.5599983667995174
650,1,0,0,1449.3287760572491,0.5183090408141968
580,0,0,0,913.1854186427269,0.4240712848694768
730,1,0,0,1118.3302086959095,0.4928507885173119
600,0,0,0,827.5825954421913,0.40367249073890915
700,1,0,0,1326.5328740838595,0.5087442142642622
640,1,1,0,1032.4729639388065,0.45944035920434956
560,1,1,1,621.8058910044941,0.34422976760925045
590,1,1,1,708.5021235406817,0.37565643330745047
820,1,1,1,1607.170409415125,0.580859810104249
430,0,0,0,610.9060588984889,0.33711559562102617
590,1,0,0,533.9039128153076,0.2986996163862966
650,1,0,0,797.9495042418139,0.3948670639485174
580,0,0,0,1069.2448094986044,0.4817795406157269
660,1,0,0,703.1945630430463,0.3861623037802485
710,1,0,0,1522.3538372017333,0.57487398418399
710,0,0,0,1242.1095105896188,0.5057088532521753
720,1,1,1,1247.899342891865,0.508065802443808
780,0,0,0,2116.521633250699,0.6401673254258375
760,0,0,0,1174.6162243462238,0.47694493319007886
910,1,0,0,1718.3407623900926,0.6036830189134367
680,1,1,0,1244.7830976092848,0.5008009326344692
720,1,1,1,1297.364515436421,0.5048034741058518
660,0,0,0,891.9297439556108,0.41310259239514013
630,1,1,0,1136.8116390749717,0.49761433007321226
690,1,0,0,1354.3356105074256,0.5261327734184721
750,0,0,0,1815.490921454545,0.5896547517848197
590,0,0,0,588.4051968395257,0.34907836588424435
570,0,0,0,950.5363206446226,0.42535708025028957
650,1,1,0,929.9355679024901,0.42144906949477684
570,1,1,0,605.8023255848799,0.3517496284959096
630,1,0,0,1371.3188643312544,0.5200838352151737
650,0,0,0,1617.5195109792223,0.5718012835525381
590,1,1,0,1154.8414107452309,0.5151011198597552
680,1,1,0,873.2993826587369,0.4241125794112507
650,0,0,0,1302.9648984025264,0.5128514370432128
580,0,0,0,905.8577537957954,0.44722896710907417
640,1,1,0,907.6441740573479,0.42171519776195443
680,1,0,0,1635.7236563293754,0.5845880699912924
700,1,0,0,935.5104831494863,0.4396216475242028
800,1,1,0,1557.8651644519266,0.5684358517955999
570,1,0,0,682.8575187455518,0.35811367337650385
520,0,0,0,746.7312692455191,0.38531162491572546
500,0,0,0,900.2760689883385,0.44409314449640847
700,1,1,0,1667.330954787045,0.5779312414280383
540,1,0,0,1056.738388395894,0.47220245036657327
490,1,0,0,1439.6573978014262,0.5366665104692352
690,1,0,0,1697.2549188567357,0.5684535195325694
890,1,0,0,1693.8623211903368,0.5822317982148403
720,0,0,0,1135.9525605346726,0.4840411636179267
620,1,1,0,906.303503589523,0.4219860174537467
910,0,0,0,2145.7810528104847,0.642377804597955
690,1,1,0,1335.3353868171005,0.5124986251941311
610,0,0,0,839.2151594060714,0.42457924723714646
650,0,0,0,489.0219622057205,0.29614447959796936
780,1,1,0,2075.7458943165884,0.6341665684203004
710,0,0,0,1732.8604755899437,0.5823813587557631
570,0,0,0,965.1214865296778,0.44450721349686567
680,1,1,0,1301.2022645294812,0.5079278613468883
510,0,0,0,1352.5295496772517,0.5248657887838679
640,0,0,0,1762.7450683274824,0.5929344402015374
680,0,0,0,1501.172210977523,0.5625893153885851
770,1,1,0,2475.3083062240457,0.6654998978426857
600,1,1,1,1023.0535581836219,0.45792487059029235
870,1,0,0,1707.5457424223778,0.5989179660817414
660,1,1,0,1650.275155373501,0.5818046810097225
490,1,1,1,644.5752164988393,0.34595408654437937
680,0,0,0,1209.0624907337335,0.5015065528306433
580,1,0,0,1237.785347529452,0.5209752434417847
610,0,0,0,1234.7351021831846,0.50881320605332
640,1,1,1,1947.2761697546453,0.6171130232709913
870,0,0,0,2275.2795716862456,0.6545575560302039
740,1,1,1,2288.2832691746416,0.6677861190568279
750,1,1,1,1206.1230241499316,0.4812456842232923
920,0,0,0,2012.4893325064966,0.6095720616788839
850,0,0,0,1974.5540860595017,0.6237182598602762
480,1,0,0,1036.1444974420137,0.4516429533399229
680,0,0,0,1215.4869834589663,0.4877302031612233
650,0,0,0,1151.815989029052,0.48296319348387945
560,1,1,0,1131.8302576953465,0.4804573965960845
530,1,1,1,547.9016801549378,0.33071455712757936
750,1,0,0,862.1887031703134,0.4227028800627375
540,1,1,1,534.5054965746834,0.31023729792055993
510,0,0,0,704.0273073385579,0.375189416704223
800,0,0,0,1604.5848014536564,0.5838958989848296
620,1,0,0,1286.9917030657657,0.49915197845860143
700,0,0,0,1346.1517975210747,0.5495931708869666
710,0,0,0,902.8539558354996,0.41618601346413353
650,0,0,0,1533.7824618967873,0.5627912502619279
650,1,0,0,1520.0605116315273,0.572361137553288
650,1,1,0,1306.7550661411988,0.5240415114552187
480,1,1,1,572.8098904357538,0.33423154972400154
880,1,0,0,2349.1880002675844,0.6606588357910114
790,0,0,0,2171.2378986207586,0.6552811420997966
390,1,1,1,705.0312893226363,0.3705151829036531
770,1,1,0,1944.5305002731498,0.6329692199486466
550,0,0,0,705.0830485639881,0.37471319203766473
690,0,0,0,1033.8672946160555,0.465835703471095
650,1,1,0,1192.8692320150128,0.5015502179754934
960,1,0,0,2340.4621129394363,0.6522655574510753
730,1,0,0,1421.0208752835792,0.5312219418171075
460,1,0,0,683.8636196573405,0.3582559732745648
480,0,0,0,835.141079771186,0.4187756328291386
480,1,1,1,588.8625810566145,0.3278978710884619
540,0,0,0,496.9396862204369,0.28982156159915
700,1,1,1,1404.6271993814444,0.5277084196627009
830,0,0,0,1317.3130746952559,0.5245793798121036
560,0,0,0,1040.8856543992733,0.44726973614889837
590,1,0,0,657.5013162057945,0.36348660860225784
750,1,1,0,1325.0430079559071,0.5153813967380296
580,1,1,0,395.11797315266136,0.24733459118096568
650,1,0,0,643.0178599107176,0.3449569512778714
520,0,0,0,580.7203849231734,0.3041842742182759
630,1,1,1,693.1488380459006,0.3810723912056217
670,1,0,0,1075.7714412233875,0.4789111770470072
620,0,0,0,888.1497228373638,0.4360848758562947
510,1,0,0,623.8133018350836,0.3405015919401908
620,1,1,1,717.7129768643985,0.38225668012499053
640,0,0,0,1347.930784243376,0.5102893750653713
730,0,0,0,1655.1688447666868,0.5695753825435853
480,0,0,0,1197.157883804363,0.49093307185473406
910,0,0,0,2478.9983250395003,0.6935707166249157
620,0,0,0,668.84652587461,0.3496144497106805
820,0,0,0,989.2710329578349,0.45469550640586764
820,1,1,1,1204.2094905823653,0.4789539904409781
690,1,1,1,1151.8069435571967,0.499493093416409
480,0,0,0,619.2180712859446,0.33575658064989855
600,0,0,0,1171.2777926484855,0.48611650736122064
820,0,0,0,1567.777384551179,0.5581846178240687
830,0,0,0,1649.093221179766,0.5658072399604472
620,1,1,1,1152.262538252916,0.5030623853231647
550,1,1,1,1309.5584799636667,0.532875282022919
730,0,0,0,1402.2155294756358,0.5433258885673424
460,0,0,0,392.0469696803323,0.2449783630451303
750,0,0,0,1541.9284188376566,0.5510859048810755
800,1,0,0,1255.2624177193507,0.501972230496931
660,1,0,0,1410.8543550980453,0.5344838554228799
580,1,1,0,885.8080780763006,0.43306605433162204
700,0,0,0,775.0023648991099,0.40081802436811415
640,1,1,1,371.9111263990517,0.23548162201084116
630,1,1,0,1214.390126165941,0.5178741792928634
780,0,0,0,2054.630523350026,0.6205552241763814
690,1,1,0,899.2481353804241,0.43036636205506973
500,0,0,0,514.1099853669692,0.3047597412971242
820,0,0,0,1700.1686754536515,0.5869468021596925
570,0,0,0,644.2466421491486,0.3687135988178405
720,1,0,0,1436.8679979523931,0.541206080728679
570,1,0,0,526.0115696388485,0.31285878215154816
620,1,1,1,865.163333042765,0.4303031325463255
660,1,0,0,1237.3701214693276,0.5142416649200385
530,0,0,0,742.3564271588374,0.3725314077341938
650,0,0,0,1485.654720277385,0.5586057042050613
860,1,0,0,1764.7754985091026,0.5897143688824473
780,1,1,0,1978.5970981992157,0.6330724537124753
710,1,1,1,1371.1592091722982,0.5209612369858835
640,0,0,0,905.5535308877375,0.42572543347096115
420,0,0,0,844.7411113204456,0.41144907694686067
860,0,0,0,1305.0215710802097,0.5259229774981269
770,0,0,0,1477.1489605071993,0.5457911345863906
620,0,0,0,1296.8558525555566,0.5293214567620103
610,0,0,0,653.0887036542288,0.3364385975747661
560,1,1,0,660.5198746394955,0.3532291222262755
970,1,1,1,2611.9663532790364,0.6857703414387392
760,0,0,0,2055.1971500033565,0.6374653980215762
700,1,1,1,668.0647398364404,0.3585015667351902
600,1,1,0,582.6044866405585,0.315705489579256
580,1,1,1,526.3821880726015,0.3054224192407586
440,0,0,0,650.927824218928,0.3638878654420382
520,0,0,0,554.2958048953427,0.3018774757377308
600,0,0,0,1361.589311403994,0.5296980105488199
760,0,0,0,1300.3570055161167,0.5172239671496134
590,1,0,0,860.741134010527,0.4030337459627661
810,1,1,1,1328.7886533630676,0.5284567990374192
650,0,0,0,1499.1588525196325,0.5634098416613232
830,1,1,1,2013.6754002594407,0.6216165637852391
640,1,1,0,1880.659180352065,0.6172510403844378
530,1,1,1,443.42398092377,0.2636826453497412
610,1,1,1,1028.4385821151504,0.46995193119687456
440,1,0,0,676.5483605804585,0.35561878954503096
560,0,0,0,704.3189236959417,0.3677090192282755
560,1,0,0,1132.752799000134,0.48731368062094615
720,0,0,0,1150.1594389714178,0.48075862952454207
740,1,1,1,1692.2866802984863,0.5834217403385826
720,0,0,0,1142.8296082562679,0.47695681448590777
680,1,0,0,1322.3313399042959,0.5215476306417132
630,1,0,0,1208.3485890881143,0.5117790860463239
900,0,0,0,2160.8805512082176,0.633718544522026
710,1,1,0,1703.1484484151633,0.5877848585536667
750,0,0,0,1077.6513127087294,0.4881691076805646
710,0,0,0,1625.9781097292596,0.5902831021389725
740,0,0,0,1190.4573200083921,0.48938524405097417
570,1,0,0,668.6220459053288,0.35451930783109054
630,1,1,1,1001.9625486207332,0.461404021077312
780,1,0,0,931.9153916183709,0.44099235509690876
750,1,0,0,1488.5740350980573,0.5494664308848798
590,0,0,0,1129.2948730734506,0.4784361499768985
590,0,0,0,712.4358445248442,0.37738409032484926
790,1,0,0,2132.3187729567812,0.640470986250667
570,0,0,0,617.6906666639579,0.34585560638065815
690,0,0,0,2098.811791607899,0.6410740464151536
700,1,1,0,1228.7408855599767,0.517387348270398
560,1,1,1,440.04068333483144,0.2580076856320541
820,0,0,0,1909.7067138413206,0.6241347198533145
960,1,0,0,2037.4847222329297,0.6210755563576162
640,0,0,0,1541.3985327774453,0.5650526388572472
630,0,0,0,1630.1144090864564,0.5825035877719674
580,1,0,0,1027.9360343815647,0.4562004038564469
580,0,0,0,1181.661773606242,0.489233702262489
570,0,0,0,948.5405255587054,0.42012244882691346
550,0,0,0,1441.724230584763,0.5624685736277757
540,0,0,0,524.7070023128749,0.2824881302751358
470,0,0,0,539.7336703839782,0.3079792534903584
660,1,1,1,1019.0161878652956,0.45624110951136415
850,0,0,0,1630.5592564323558,0.5717880194060938
600,1,1,1,667.4070503434361,0.3532748794167715
550,0,0,0,872.5204628606232,0.40738175914031943
610,0,0,0,893.1677109112352,0.42781535583358776
730,0,0,0,1208.044595465801,0.493765438634627
760,0,0,0,1301.3467381954915,0.5094761840204204
760,1,0,0,1245.7458340929609,0.5124875478033822
700,0,0,0,1123.6046665602519,0.47253537199058115
850,0,0,0,2090.5193630483245,0.6283322510737448
870,0,0,0,1529.8364804258804,0.5770872407398252
420,1,1,1,578.8003093617295,0.3233735790003787
580,0,0,0,1115.9761861393586,0.4852933192340328
660,0,0,0,1043.9964895004587,0.4708818827049939
770,0,0,0,1254.6712211305605,0.5009708998547068
780,0,0,0,1970.0279497656197,0.6175199001674131
680,1,0,0,1176.0534250277738,0.5104750015559502
800,1,1,1,1635.0559989526243,0.6018704752327256
580,1,1,0,1341.724474090245,0.5358326135792497
830,1,1,0,1907.8791686532502,0.6285173146103553
720,0,0,0,834.0341053647289,0.39473730463792023
630,1,1,0,1063.266981073445,0.4681398576264467
770,0,0,0,1778.5363103487189,0.591188947719178
540,1,1,0,759.4951585730012,0.3917820220708074
700,1,1,1,880.5673995651716,0.43105009068643213
650,1,0,0,1044.9115139121245,0.47740367533071737
790,0,0,0,1713.7553807823774,0.5854012310567327
820,1,1,0,2470.6513411426445,0.6739287832581783
530,0,0,0,731.5199651230786,0.3769361016941305
570,1,1,0,586.7771661921961,0.3428087549602247
670,1,0,0,1131.0533148422112,0.47620517896587516
770,1,1,0,1240.3797719597494,0.5071492986745983
840,0,0,0,1854.9052775098253,0.6247917619611779
660,0,0,0,1089.6524728557918,0.4702286850126512
710,0,0,0,1037.799914616748,0.4669708624734723
590,0,0,0,617.8294132702289,0.3358656005748053
690,0,0,0,1007.6998781038861,0.4561698925853742
720,1,0,0,1414.2814809129138,0.5484628482711313
820,0,0,0,1427.6032525753506,0.5401466063909893
790,1,1,1,2019.2334472578143,0.6201458255793846
740,0,0,0,1246.4809234383283,0.5120287281542475
630,1,1,1,623.135719932643,0.35067720778439204
520,0,0,0,983.2141721324464,0.4447483373985262
590,1,1,0,203.3727581185238,0.13582208855673839
590,1,1,1,798.7540690883811,0.4044709996310685
550,0,0,0,1106.9786829794396,0.4649743462275038
590,1,0,0,669.7855473227778,0.3491367835807375
790,0,0,0,951.9756660730807,0.459977334268131
820,0,0,0,1847.1748933266704,0.6076769828454586
600,1,0,0,1194.497040948267,0.5002244463145081
730,1,1,0,1354.788535786769,0.5301944622647788
750,1,1,0,1529.0683135159632,0.5595462088539425
660,0,0,0,622.9495939487565,0.3457869289958038
680,0,0,0,1311.7269396367506,0.5077554958816746
470,0,0,0,1039.8295988365078,0.4745592083668417
740,0,0,0,955.7291269259862,0.44818719072574
790,1,1,1,2024.3379078116345,0.6442900485337166
610,1,1,1,410.96431855385987,0.260100785951361
560,0,0,0,1058.2307457007014,0.4649292658014609
870,1,1,1,2097.349345673208,0.63049427640909
550,0,0,0,1092.1188785840454,0.4684296354776459
500,0,0,0,937.6505737194673,0.46396709770273736
650,0,0,0,1872.5750456755165,0.6044976264635546
660,1,0,0,480.8195564822507,0.28631738766224474
620,0,0,0,353.2771575294919,0.25125994464240753
960,1,1,0,2524.7506527388027,0.6745603951953046
550,1,0,0,1026.8852572202397,0.4604262042180861
850,0,0,0,1467.821585085949,0.5588928670075064
570,1,1,1,949.6582731570596,0.4328295039461265
730,1,0,0,1271.7991951452782,0.5133365062856655
660,0,0,0,1211.823328288802,0.5104008663281693
680,1,0,0,1219.1945804908148,0.5209971678935852
650,0,0,0,644.2034639124032,0.36629503806377867
640,0,0,0,918.3049161213102,0.4342267776435083
720,1,1,0,1802.356718716018,0.5840923390510822
